age,sex,autonomy_freedom,autonomy_interesting,autonomy_options,competence_matched,competence_capable,competence_competent,related_important,related_fulfilling,related_not_close,enjoyment_fun,enjoyment_attention,enjoymen_boring,enjoyment_enjoyed,extrinsic_avoid,extrinsic_forget,extrinsic_compelled,extrinsic_escape,spane_acnh_positive,spane_acnh_negative,spane_acnh_good,spane_acnh_bad,spane_acnh_pleasant,spane_acnh_unpleasant,spane_acnh_happy,spane_acnh_sad,spane_acnh_afraid,spane_acnh_joyful,spane_acnh_angry,spane_acnh_contented,Hours,happiness_value
35,1,5,5,6,7,7,7,6,4,2,6,3,2,6,2,5,6,6,6,1,5,3,6,1,4,1,1,4,2,5,2.03,3.5
27,1,6,6,6,6,6,6,6,6,2,6,2,2,6,2,6,6,6,7,1,7,1,7,1,7,1,1,7,1,7,1.12,6.0
26,2,6,6,6,4,5,5,6,5,1,6,2,2,6,3,5,3,5,4,1,4,1,4,1,5,1,1,4,1,4,1.49,3.17
40,2,6,5,6,5,6,7,5,5,4,6,2,1,6,1,1,1,5,5,4,5,3,6,2,4,4,1,4,1,6,1.86,2.5
40,1,6,6,5,6,6,6,6,6,2,7,2,3,7,2,2,4,4,6,1,6,1,7,1,7,2,1,7,1,7,6.26,5.5
26,1,6,5,6,6,5,6,5,5,4,7,2,1,7,3,5,6,6,6,2,6,2,7,1,6,1,1,5,2,5,1.98,4.33
18,1,3,4,5,5,6,5,5,5,3,6,4,2,6,3,1,5,1,4,4,4,4,4,4,4,4,4,4,4,4,1.81,0.0
27,2,7,5,6,7,7,6,3,3,1,7,1,1,6,4,7,3,6,7,2,6,1,7,1,5,1,1,6,1,7,1.43,5.17
32,1,6,6,6,6,6,6,6,5,3,6,2,1,6,1,5,2,6,7,1,6,1,6,1,7,1,1,7,1,4,1.53,5.17
32,2,6,6,6,6,6,6,4,5,4,7,3,3,6,3,5,3,6,6,2,6,2,6,2,6,2,2,6,2,6,1.43,4.0
34,2,7,7,7,7,7,7,7,7,2,7,1,1,7,1,1,6,2,6,2,6,2,5,1,5,1,1,5,1,6,1.67,4.17
30,1,6,3,5,4,5,5,5,5,3,6,3,2,5,7,2,6,2,4,4,4,2,5,2,4,2,1,4,1,5,1.49,2.33
29,2,5,5,6,5,6,6,5,5,3,6,3,2,6,4,4,2,4,4,1,4,1,4,1,3,1,1,2,1,5,1.13,2.67
34,2,7,6,6,7,7,7,5,5,3,6,5,2,6,1,3,6,5,7,1,7,1,7,1,7,1,1,7,1,7,1.12,6.0
25,1,6,7,6,5,3,3,6,5,3,5,3,2,5,3,5,2,4,5,3,4,4,5,4,6,4,2,5,2,4,1.21,1.67
24,2,6,5,5,6,6,5,5,3,2,6,3,3,6,2,3,3,2,4,1,3,1,4,1,4,1,1,4,1,4,1.0,2.83
41,2,7,3,3,7,7,7,5,5,3,6,4,5,6,4,6,5,5,5,4,6,3,6,2,6,2,1,5,2,6,1.36,3.33
41,2,6,5,5,6,6,6,7,5,6,6,6,5,6,6,6,6,6,6,2,5,1,4,3,6,1,2,6,1,4,1.29,3.5
36,1,4,4,6,6,6,6,6,6,2,7,2,1,7,5,5,4,6,5,3,5,2,4,2,5,3,1,4,3,4,1.52,2.17
43,1,7,6,6,4,6,6,5,5,4,7,2,2,6,1,1,4,3,7,1,6,1,6,1,6,1,1,6,1,4,2.89,4.83
25,1,6,5,6,6,4,6,5,6,1,6,1,1,7,1,7,1,7,7,2,3,7,6,1,6,1,7,7,1,4,1.09,2.33
31,2,7,6,6,5,4,5,3,5,6,6,2,1,7,2,5,3,6,4,1,5,1,6,1,6,1,1,6,2,6,1.02,4.33
51,2,6,6,6,5,6,6,5,5,3,7,1,1,6,4,2,4,2,3,1,3,1,3,1,3,1,1,2,1,4,1.64,2.0
41,1,7,7,7,6,7,7,5,5,2,7,1,1,7,2,6,6,6,6,2,6,2,6,2,6,2,1,6,1,6,1.41,4.33
25,2,6,5,6,4,7,6,4,5,1,6,4,2,5,1,1,3,5,4,1,4,1,5,1,6,1,1,6,1,4,1.43,3.83
28,2,7,5,7,7,7,7,4,4,1,6,2,1,7,1,1,2,1,7,1,7,1,7,1,7,1,1,6,1,7,1.43,5.83
18,1,7,6,7,6,7,7,5,5,2,7,1,1,7,1,5,1,7,7,1,7,1,7,1,6,1,1,7,1,7,2.04,5.83
20,2,6,5,6,7,6,6,5,5,3,6,3,2,6,3,2,4,4,4,2,5,2,5,2,5,1,2,6,1,6,1.17,3.5
25,2,5,2,3,1,6,6,5,5,3,6,6,2,2,1,5,4,6,6,1,6,1,7,1,6,1,1,6,1,7,1.24,5.33
22,2,7,7,5,4,6,5,4,4,1,7,2,2,6,4,7,6,7,7,1,6,1,5,1,6,1,1,7,1,7,1.98,5.33
23,2,6,7,7,7,7,7,6,7,1,7,2,1,7,1,2,2,1,6,2,6,2,5,3,6,2,1,5,3,7,1.67,3.67
25,2,5,6,6,7,7,7,5,5,3,6,4,3,6,1,1,1,5,5,2,6,2,6,2,6,2,1,6,4,6,1.12,3.67
40,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1.02,0.0
53,1,6,5,6,7,7,6,5,5,4,7,1,1,7,2,5,6,5,5,2,5,2,6,2,4,3,1,4,2,4,2.82,2.67
21,4,7,7,7,4,4,4,5,5,2,7,1,1,7,3,2,2,3,7,1,7,1,7,1,7,1,1,7,1,7,1.67,6.0
36,2,4,4,5,2,2,2,2,2,6,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.41,0.0
27,3,7,6,6,7,7,7,7,7,1,7,1,1,7,7,7,7,7,5,1,6,1,6,1,6,1,1,6,1,6,3.94,4.83
28,2,7,7,7,7,7,7,5,5,3,7,1,1,7,5,6,6,5,7,1,7,1,7,1,7,1,1,7,1,7,1.67,6.0
27,1,5,6,7,6,6,7,7,7,2,7,2,2,7,6,7,7,7,5,2,6,2,7,2,7,3,1,5,2,3,2.52,3.5
24,2,5,5,5,6,5,6,5,5,2,6,2,1,5,5,4,4,4,4,2,4,1,5,1,5,1,2,4,2,3,1.43,2.67
27,1,6,5,6,7,7,7,5,5,3,7,2,1,6,2,6,5,7,5,3,6,2,5,3,4,2,1,5,3,6,1.13,2.83
32,1,4,7,7,6,7,5,5,5,3,6,1,1,7,5,7,6,7,5,4,6,1,7,2,4,1,1,6,1,6,2.03,4.0
21,1,7,3,5,6,5,6,5,5,3,5,5,5,6,5,6,5,7,6,1,5,1,6,3,6,1,1,7,1,4,1.61,4.33
19,3,6,5,5,5,6,7,7,7,2,7,6,1,7,4,6,6,6,5,4,5,4,5,4,5,4,3,6,5,6,1.19,1.33
32,2,7,7,7,6,6,7,5,5,3,7,1,1,7,2,6,6,6,4,5,4,2,5,2,5,4,1,5,1,5,1.22,2.17
22,1,7,6,7,6,7,7,5,5,2,7,1,1,6,1,2,7,2,7,2,7,1,7,1,7,2,1,7,3,7,1.04,5.33
45,2,5,5,5,6,6,6,5,5,3,7,7,1,7,2,5,6,5,5,1,5,1,5,1,5,1,1,5,1,5,1.17,4.0
30,1,5,6,7,6,5,6,5,5,2,6,2,3,6,5,2,5,5,4,2,4,3,5,1,3,1,1,3,1,2,1.59,2.0
23,1,6,6,6,6,6,6,6,6,1,7,2,1,7,2,5,2,5,6,1,6,1,6,1,6,1,1,6,1,6,2.28,5.0
20,1,1,5,5,7,5,6,7,5,3,7,1,2,6,1,5,6,4,5,1,6,2,7,2,6,1,1,5,1,5,2.29,4.33
33,2,5,6,6,7,7,6,5,5,2,7,1,2,6,2,5,4,6,5,2,5,2,5,2,5,3,1,4,1,5,1.67,3.0
41,2,6,5,5,6,7,7,5,5,5,7,2,2,7,4,5,4,5,6,2,7,1,6,1,6,1,1,5,1,5,1.45,4.67
59,1,6,6,7,7,7,7,5,5,2,7,1,2,7,2,5,4,5,6,2,6,1,5,1,6,1,1,5,1,5,2.53,4.33
44,2,5,6,7,6,6,6,7,7,2,7,1,1,7,4,5,6,6,7,1,7,2,7,1,7,2,1,6,1,7,1.98,5.5
18,2,6,5,6,4,6,7,3,3,4,6,2,3,7,1,1,1,1,6,2,5,2,7,2,6,2,3,6,1,6,1.43,4.0
45,2,7,7,7,7,7,7,5,5,2,7,1,1,7,4,4,6,6,7,1,7,1,7,1,7,1,1,7,1,7,2.24,6.0
45,1,7,7,7,7,7,7,5,5,2,7,1,1,7,6,5,7,7,7,2,7,2,7,2,7,2,2,7,2,7,1.67,5.0
34,1,5,5,4,4,6,6,5,5,3,6,3,2,6,1,5,3,5,5,3,5,2,5,2,6,3,1,4,3,5,2.69,2.67
39,2,5,5,2,1,5,6,1,5,6,7,2,2,6,1,1,5,5,6,2,6,2,6,1,6,1,1,6,4,6,1.12,4.17
32,3,6,5,5,6,7,6,6,6,2,7,3,2,7,3,7,6,7,5,2,6,2,7,1,5,1,1,6,1,6,2.24,4.5
36,1,6,5,5,3,6,6,5,5,3,6,5,3,5,2,6,5,7,5,1,5,1,5,2,6,4,1,5,1,4,1.27,3.33
18,2,5,3,6,4,3,3,5,5,3,5,4,4,5,2,1,6,5,4,4,4,2,4,2,5,1,1,4,3,1,1.09,1.5
30,2,6,2,4,3,3,7,7,6,1,6,3,2,7,6,7,6,7,5,2,5,2,5,2,5,2,2,5,2,5,1.86,3.0
26,1,7,5,7,7,6,7,5,5,3,7,4,1,7,1,7,2,7,7,1,7,1,6,2,7,2,1,7,2,6,1.15,5.17
33,2,6,6,5,5,6,6,6,6,5,6,2,2,6,5,5,5,5,6,4,6,2,6,2,6,2,1,6,1,6,1.46,4.0
37,1,5,5,5,6,7,7,5,5,3,6,5,2,6,2,5,2,4,6,2,6,1,6,3,6,1,1,5,2,6,2.03,4.17
27,1,7,5,6,7,7,7,5,5,2,7,1,1,7,1,1,7,2,7,1,7,1,7,1,7,2,1,7,1,7,1.06,5.83
46,2,3,3,6,4,5,4,5,5,3,7,5,3,6,2,5,5,6,5,3,6,2,6,2,6,3,3,5,2,6,1.36,3.17
29,2,5,6,4,4,5,6,7,7,3,7,4,2,7,4,3,6,3,7,1,6,1,6,1,6,2,1,5,2,7,1.67,4.83
20,1,6,5,5,5,6,4,5,5,2,7,2,2,7,4,7,7,7,6,4,6,2,6,1,6,2,1,6,1,4,1.16,3.83
20,2,6,4,5,1,5,5,4,5,6,6,5,5,6,3,2,3,2,3,3,5,4,2,2,3,4,1,1,1,5,1.1,0.67
31,2,4,3,5,2,6,6,5,5,3,5,5,4,4,2,2,4,5,5,2,5,2,5,2,4,1,1,5,1,4,1.17,3.17
29,2,7,6,6,6,7,7,7,7,2,7,2,1,7,4,5,6,7,7,1,6,2,5,1,7,1,2,6,1,6,1.09,4.83
28,2,5,2,2,2,2,6,5,5,5,5,6,5,5,4,5,6,6,6,4,6,4,6,4,5,4,3,6,5,4,1.34,1.5
28,1,5,4,4,7,6,7,4,4,3,6,5,3,5,2,5,3,6,4,1,4,1,4,1,4,1,1,4,2,5,1.41,3.0
22,1,6,5,6,6,6,6,7,7,2,6,2,2,6,4,5,2,5,7,2,5,2,6,2,7,2,1,7,1,7,1.81,4.83
27,1,7,6,7,7,7,7,6,6,1,7,1,1,7,5,4,6,5,7,1,7,1,7,1,7,2,1,7,2,7,1.5,5.67
29,2,7,6,6,7,7,7,4,4,3,7,1,1,7,1,6,5,7,7,1,4,1,7,1,6,1,1,4,1,7,2.81,4.83
45,2,6,6,6,4,4,4,5,5,2,7,2,2,7,1,1,1,5,6,1,6,1,6,1,6,1,1,6,4,6,1.85,4.5
18,1,7,7,5,6,6,6,6,6,4,7,4,5,7,3,5,5,5,7,3,7,1,7,1,6,1,1,6,1,7,1.1,5.33
20,1,6,6,6,7,5,5,4,4,3,7,2,1,7,2,5,7,5,7,1,7,1,7,1,7,2,1,7,1,6,1.85,5.67
37,2,5,7,5,4,7,7,5,5,3,7,4,3,6,3,4,5,5,4,1,5,1,4,1,5,1,1,4,1,3,1.01,3.17
41,1,5,5,6,5,4,6,5,5,4,6,3,3,6,4,6,5,6,4,2,4,2,4,2,4,2,2,4,1,4,2.25,2.17
42,1,7,7,7,7,7,7,7,7,4,7,1,1,7,1,6,6,7,7,1,7,1,7,1,7,1,1,7,1,7,2.35,6.0
18,1,6,7,6,7,7,4,7,6,1,7,1,1,6,2,6,4,2,7,1,6,2,6,2,5,2,2,6,3,4,3.06,3.67
28,1,6,5,6,6,6,6,5,5,2,6,2,2,6,2,5,2,6,5,2,5,2,6,2,6,2,2,6,2,6,1.16,3.67
28,2,6,5,5,6,5,5,5,5,3,6,3,5,5,1,7,5,5,4,1,5,1,6,1,3,1,1,2,1,4,1.17,3.0
26,2,4,3,3,3,6,7,6,5,1,6,3,3,6,4,5,4,5,5,2,5,2,5,2,5,2,1,5,1,5,1.67,3.33
42,2,6,2,3,1,5,7,5,5,3,6,6,5,6,1,1,2,1,7,2,7,1,7,1,7,1,1,7,1,3,1.43,5.17
30,2,5,3,5,2,1,5,2,1,6,5,5,2,6,2,5,2,5,5,5,6,4,4,3,4,2,1,4,4,2,1.43,1.0
39,2,4,4,4,7,7,7,5,5,4,6,4,4,6,4,7,4,4,7,1,7,1,6,1,6,1,1,7,1,6,1.98,5.5
25,1,7,3,3,7,7,7,5,5,3,7,7,6,7,1,5,5,6,5,1,5,1,5,1,5,2,1,1,1,3,1.02,2.83
34,1,6,6,6,6,6,5,5,5,2,7,2,2,6,1,4,2,4,3,2,3,2,3,2,3,2,2,3,2,2,2.11,0.83
34,2,7,7,7,7,7,7,7,7,7,7,1,1,7,1,1,7,4,7,2,7,1,7,2,7,2,2,7,7,4,1.0,3.83
26,1,7,6,5,7,7,7,5,5,3,7,4,1,6,2,5,4,6,6,2,7,3,6,1,7,2,1,6,2,7,2.03,4.67
24,1,6,6,6,6,6,6,5,5,2,7,1,1,7,2,2,4,6,6,2,6,2,6,2,6,2,2,6,2,6,2.01,4.0
25,2,5,5,6,6,6,6,7,6,4,7,5,1,7,4,6,6,7,6,4,4,4,2,3,5,4,6,5,6,5,1.52,0.0
28,2,6,6,5,3,6,3,5,3,2,5,3,3,5,1,2,5,1,6,3,5,1,6,3,5,1,1,4,3,6,1.13,3.33
39,1,7,7,7,7,7,7,7,7,1,7,1,1,7,2,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,2.03,6.0
38,1,5,5,5,5,6,6,4,4,4,7,2,2,6,1,6,6,6,5,2,5,2,6,2,5,3,1,6,1,5,1.36,3.5
20,2,6,5,6,6,6,6,5,5,2,6,2,3,6,4,5,4,6,5,2,5,2,6,1,5,2,1,4,2,6,1.83,3.5
36,1,6,6,6,6,6,6,5,5,4,6,3,3,6,6,6,4,5,6,3,6,2,5,4,6,1,1,5,1,5,2.03,3.5
20,1,5,5,6,4,7,7,5,4,2,6,3,3,6,1,2,4,3,6,3,5,2,6,2,6,3,1,5,3,3,1.69,2.83
24,2,7,7,7,4,7,7,4,4,4,7,2,1,7,4,6,4,6,7,1,7,1,6,1,7,1,1,6,2,6,1.43,5.33
37,2,5,6,6,7,6,6,2,2,4,6,2,1,6,2,5,5,6,5,2,5,2,6,3,4,1,1,5,1,6,1.43,3.5
22,2,7,3,6,7,1,1,7,7,7,7,1,3,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1.04,0.0
39,2,5,5,4,4,5,6,4,5,3,6,2,2,5,3,5,3,4,3,2,4,2,4,2,4,2,2,4,2,4,1.43,1.83
37,2,5,4,4,4,5,5,6,5,2,6,3,4,5,1,5,4,5,4,2,5,2,5,1,4,1,1,4,2,4,1.67,2.83
22,2,5,4,6,6,6,5,5,5,2,6,2,2,6,1,5,4,5,5,2,6,2,7,2,5,1,1,5,2,6,1.64,4.0
18,1,7,7,7,7,7,7,5,5,2,7,1,1,7,2,5,4,4,6,1,5,1,5,1,5,1,1,6,1,6,1.15,4.5
38,2,7,7,7,7,7,7,5,5,2,7,2,1,7,3,6,6,6,7,1,7,1,7,1,7,1,1,7,1,7,1.67,6.0
34,2,5,5,4,5,5,3,5,5,3,6,5,2,6,2,2,3,3,5,2,5,2,5,2,5,2,2,5,2,5,1.17,3.0
31,1,6,6,6,2,6,6,2,2,7,6,2,6,6,2,6,2,6,4,6,4,5,3,3,4,6,5,4,2,4,1.85,-0.67
18,1,6,6,6,6,6,6,5,5,2,7,1,1,7,2,1,5,1,7,1,6,1,6,1,7,1,1,7,1,6,1.33,5.5
27,1,7,5,6,5,7,7,4,4,4,7,2,2,7,3,5,6,6,7,1,7,1,7,1,7,1,1,6,1,6,1.6,5.67
21,2,6,3,6,4,6,7,5,5,2,6,1,1,6,1,1,1,5,6,1,7,1,7,1,7,1,1,7,1,7,1.03,5.83
24,2,2,4,4,6,6,7,5,5,3,6,3,1,6,1,2,3,4,4,1,4,2,5,2,4,1,1,4,2,4,1.25,2.67
45,1,4,4,4,4,4,4,5,5,4,7,1,1,7,4,4,4,4,6,1,6,1,6,1,6,1,1,6,1,6,2.89,5.0
31,1,7,7,7,4,7,7,7,7,2,7,1,5,7,1,7,4,5,7,1,6,3,6,3,3,3,1,6,3,3,2.03,2.83
31,2,7,6,7,6,7,7,5,6,4,7,1,1,7,4,5,6,5,7,2,6,2,6,2,6,1,2,6,1,4,4.35,4.17
27,2,7,7,7,7,7,7,7,7,1,7,1,1,7,3,5,5,5,7,1,7,1,7,1,7,1,1,7,1,7,1.67,6.0
23,2,6,5,5,5,5,6,5,5,3,7,3,1,7,1,1,2,1,4,3,4,3,4,3,4,2,1,3,2,3,1.01,1.33
33,1,7,5,5,6,6,6,5,5,3,7,5,5,7,6,6,4,7,7,2,7,1,7,1,7,1,1,7,4,7,2.03,5.33
28,1,7,7,7,7,7,4,5,5,2,7,1,1,7,4,7,4,7,7,1,7,1,7,1,7,3,3,7,2,4,2.03,4.67
36,1,6,4,4,5,6,7,5,5,3,6,4,4,5,2,7,6,7,5,1,5,1,7,1,5,1,1,5,1,7,3.27,4.67
19,2,6,6,6,6,6,6,5,5,3,6,2,2,5,2,2,3,3,5,4,5,2,5,2,6,4,1,4,4,4,1.01,2.0
44,1,4,5,5,6,6,6,5,5,2,7,1,1,7,1,2,2,2,6,1,6,1,6,1,6,1,1,7,1,1,2.46,4.33
48,1,3,6,3,6,6,6,5,5,6,7,1,1,7,7,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,2.89,6.0
30,2,7,6,7,6,7,7,7,7,2,7,1,1,7,1,2,6,5,7,1,7,1,7,1,7,1,1,7,1,6,1.08,5.83
36,1,6,7,7,6,7,7,5,6,2,7,2,1,7,2,6,4,5,6,2,6,2,5,1,6,1,1,7,1,4,1.69,4.33
26,2,7,6,6,7,6,5,5,5,2,7,1,1,7,4,1,1,6,6,1,6,1,7,1,7,1,1,7,1,7,1.3,5.67
28,2,6,6,6,7,7,7,5,5,2,7,2,2,7,4,7,4,7,6,2,6,2,6,2,5,2,1,5,3,6,1.24,3.67
29,1,6,6,6,6,6,5,4,4,4,6,4,3,5,3,5,4,5,5,4,5,4,5,4,5,4,4,5,4,5,1.2,1.0
34,1,7,6,6,7,7,7,6,6,2,7,2,1,7,6,7,7,7,7,2,7,2,7,2,7,2,2,7,3,7,1.04,4.83
20,2,7,1,7,7,7,7,5,5,3,7,1,1,7,5,5,7,7,6,2,6,5,2,5,5,4,1,5,1,4,1.29,1.67
40,2,6,5,6,6,6,6,5,5,2,6,1,2,6,4,6,6,6,4,2,5,2,5,2,5,1,1,4,1,5,1.83,3.17
35,2,5,5,5,5,6,6,6,6,3,7,2,2,6,3,7,4,7,5,2,5,2,5,2,4,3,1,4,2,5,1.67,2.67
40,3,3,5,3,6,6,7,7,6,5,5,5,1,5,5,5,6,6,6,2,6,2,5,2,6,4,1,6,4,6,1.52,3.33
38,2,5,5,4,4,5,5,5,5,4,6,2,2,6,2,5,4,5,4,2,5,2,5,2,4,2,2,4,1,4,1.07,2.5
18,2,6,6,6,6,6,6,6,6,2,7,1,1,7,2,4,2,2,7,1,6,2,7,2,7,1,1,7,2,7,1.49,5.33
41,1,5,6,5,7,5,6,4,4,5,6,2,2,5,5,7,6,7,5,3,5,4,5,3,5,3,2,5,3,6,3.77,2.17
24,2,7,7,7,7,7,7,7,7,4,7,2,1,7,2,6,5,5,7,1,5,1,6,1,6,1,1,7,1,7,1.81,5.33
18,1,6,6,7,7,7,7,7,7,1,7,1,1,7,6,6,7,6,7,1,7,1,7,1,7,1,1,7,1,6,1.81,5.83
46,2,7,6,7,6,7,7,6,6,2,7,1,1,7,5,7,5,7,6,1,5,1,4,2,4,2,1,3,1,3,3.26,2.83
27,2,4,7,5,5,6,6,4,4,4,7,2,1,6,5,7,6,7,5,4,6,4,4,4,5,3,3,2,2,5,1.43,1.17
19,2,4,5,5,4,4,7,6,6,1,6,5,2,7,1,2,6,4,5,5,5,4,3,3,5,4,1,5,6,6,1.67,1.0
21,2,7,7,7,7,7,7,5,5,2,7,1,1,7,7,7,7,7,7,1,7,1,7,1,7,1,1,7,1,7,1.87,6.0
38,1,5,5,5,4,6,7,5,5,3,6,5,4,5,6,4,4,6,4,3,4,3,4,3,4,3,5,4,3,4,1.12,0.67
34,2,3,3,4,7,7,7,1,1,1,7,3,1,7,1,6,3,6,4,1,2,1,5,1,3,1,1,3,1,6,1.18,2.83
25,3,7,7,7,7,7,7,7,7,2,7,1,1,7,1,7,7,7,7,2,7,1,7,1,7,1,1,7,1,7,2.21,5.83
31,1,7,7,7,7,7,7,5,5,3,7,2,2,7,5,6,6,7,5,2,5,2,5,2,5,2,2,5,2,5,1.26,3.0
23,2,6,6,6,6,6,5,5,5,2,7,1,1,7,2,5,5,5,5,1,4,2,5,1,6,2,1,5,2,3,1.04,3.17
36,2,7,6,7,6,7,7,5,5,2,7,2,1,7,2,2,4,6,6,1,6,1,7,1,6,2,1,6,1,7,1.04,5.17
33,1,6,6,6,6,7,7,7,7,1,7,1,1,7,6,7,7,7,4,3,4,3,4,4,6,4,4,4,4,4,1.39,0.67
35,1,7,5,5,7,7,6,5,5,3,7,2,2,6,2,6,2,6,5,2,5,2,5,2,5,2,2,5,2,5,1.1,3.0
21,2,5,2,4,3,5,3,5,5,3,6,4,3,7,3,1,5,3,6,2,7,2,6,2,5,3,1,6,1,7,1.17,4.33
37,2,7,7,7,7,6,7,7,7,1,7,1,1,7,4,7,7,7,7,2,4,2,7,2,7,2,2,7,1,1,1.02,3.67
30,2,7,6,7,7,7,7,7,7,1,7,1,1,7,3,3,5,6,7,1,7,1,7,1,7,1,1,7,1,7,1.17,6.0
34,2,5,6,6,6,3,3,5,5,3,6,4,3,6,1,1,1,3,6,1,6,1,6,1,6,1,1,4,1,6,1.01,4.67
44,1,5,5,5,5,6,7,5,5,3,7,3,2,6,2,5,5,5,5,2,5,2,5,2,5,2,2,5,2,5,1.19,3.0
29,2,5,3,3,6,4,4,4,4,3,5,6,5,3,1,1,1,1,3,1,4,2,6,1,5,1,1,3,2,5,1.43,3.0
28,2,4,5,5,4,4,4,5,5,3,6,3,3,4,2,2,2,3,5,1,5,2,5,1,5,1,1,5,1,4,1.89,3.67
20,2,5,4,5,3,5,6,5,5,3,6,5,2,6,2,5,2,2,5,2,5,2,5,2,5,2,2,5,2,5,1.01,3.0
38,1,3,4,4,4,7,7,5,5,3,6,4,4,6,3,4,5,4,3,1,5,1,3,1,4,1,1,4,1,1,1.13,2.33
23,2,7,5,6,7,7,7,5,5,3,7,3,3,6,5,7,5,5,6,1,5,2,5,2,5,2,2,5,2,6,1.08,3.5
25,1,6,6,6,7,7,7,5,5,2,7,2,2,7,3,7,5,7,4,2,4,2,5,2,4,2,2,3,2,5,1.24,2.17
35,1,6,5,6,5,6,6,5,5,4,5,4,4,5,5,3,4,5,5,2,6,1,5,2,7,2,1,5,2,6,1.85,4.0
22,1,5,3,5,5,2,2,5,5,5,5,3,3,5,5,7,6,7,3,5,3,5,4,4,3,4,1,4,5,3,1.81,-0.67
36,1,6,3,6,4,6,7,5,5,3,6,5,4,5,4,5,5,5,6,1,5,1,5,1,5,1,1,5,1,4,2.03,4.0
30,2,5,5,6,4,5,4,5,6,4,6,2,2,7,5,4,4,5,5,2,6,2,6,2,5,3,4,6,1,7,2.13,3.5
42,1,7,7,6,6,7,7,7,7,1,7,4,1,7,7,7,6,7,7,1,7,1,7,1,7,2,1,7,1,7,3.56,5.83
44,1,6,6,6,6,6,6,5,5,3,6,2,1,6,2,6,2,6,6,2,6,2,6,2,6,2,2,5,1,6,1.72,4.0
19,1,6,5,6,6,6,7,5,5,3,6,5,2,6,1,6,4,5,5,1,5,1,5,1,6,1,1,5,2,7,1.1,4.33
19,1,5,5,5,6,6,6,4,4,6,6,3,5,6,6,2,6,5,5,2,5,2,5,2,6,2,1,6,2,6,2.46,3.67
25,1,6,5,6,7,7,7,5,5,3,7,3,2,7,5,4,5,4,6,1,7,2,7,2,6,4,1,5,2,7,1.81,4.33
30,2,7,6,5,7,6,7,5,5,3,7,1,1,7,2,4,2,6,6,3,6,3,4,2,6,4,6,5,4,7,1.67,2.0
37,1,7,6,7,4,7,7,5,5,2,7,2,1,7,6,7,5,7,7,1,7,1,7,1,7,1,1,6,1,7,2.03,5.83
18,2,3,4,5,6,6,6,5,5,3,3,3,4,4,1,3,6,2,4,4,5,3,5,3,6,3,1,5,2,5,1.08,2.33
32,1,5,6,6,6,6,6,4,4,5,7,2,1,7,2,5,5,6,5,4,4,4,5,4,5,4,4,5,4,5,1.68,0.83
33,2,5,3,5,4,5,5,5,5,3,6,4,4,6,1,1,1,1,5,2,5,2,5,2,5,2,2,5,2,5,1.01,3.0
28,1,6,6,6,5,6,6,5,5,2,6,2,2,6,4,5,5,5,4,1,4,1,4,1,4,1,1,4,1,4,2.03,3.0
24,1,6,6,6,6,6,7,4,4,4,7,2,1,7,2,5,5,5,6,1,6,1,7,2,6,1,1,1,1,7,1.85,4.33
18,4,6,5,6,5,7,6,7,7,4,7,2,1,6,5,6,5,6,7,2,6,1,6,1,5,1,2,6,1,7,1.67,4.83
30,1,5,4,4,7,7,7,6,7,2,6,2,3,6,5,5,7,7,7,1,7,1,7,1,7,1,1,7,1,7,2.03,6.0
40,2,6,5,5,4,6,5,4,4,4,5,3,3,6,2,1,2,1,4,2,4,2,5,2,3,1,1,2,1,5,1.43,2.33
24,1,6,2,3,2,7,6,5,5,3,5,5,5,4,2,5,4,4,5,1,5,2,5,2,7,1,2,4,2,4,1.07,3.33
39,1,6,6,6,4,6,5,5,5,3,6,5,2,5,4,4,4,6,4,4,4,4,4,4,4,4,4,4,4,4,2.03,0.0
22,1,5,5,5,4,4,5,5,5,3,6,4,4,5,3,5,4,4,4,3,4,3,4,3,4,4,1,3,1,4,1.08,1.33
39,1,6,5,6,6,6,6,6,6,3,7,2,1,7,1,7,7,7,6,2,6,2,6,2,5,4,2,6,3,4,3.9,3.0
27,1,6,7,6,6,6,6,5,5,2,7,1,1,7,1,6,1,6,6,1,6,1,6,1,7,1,1,6,1,6,2.12,5.17
27,1,6,5,6,5,6,6,4,4,6,6,4,4,5,3,3,3,4,4,3,4,3,4,2,4,2,1,4,3,5,1.45,1.83
19,1,6,2,5,3,6,3,5,5,5,6,6,4,6,2,6,6,3,5,3,5,2,7,1,4,1,1,5,5,6,1.81,3.17
63,1,5,5,5,5,5,5,5,5,2,6,2,2,6,4,5,6,6,7,2,7,1,7,1,7,1,1,6,1,6,2.89,5.5
23,2,5,5,6,6,5,6,5,5,3,7,1,1,7,4,5,4,5,5,4,5,4,5,3,5,3,4,4,4,5,1.2,1.17
47,2,5,6,5,4,6,6,5,5,3,6,2,1,6,2,5,5,5,5,3,5,3,5,2,4,3,2,4,2,4,1.39,2.0
